縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
宜蘭縣,冬山,23,,良好,4.9,0.23,28,22,8,9.2,1,14.33,5.11,2016-05-23 13:00
宜蘭縣,宜蘭,30,,良好,1.4,0.22,36,21,7,3.4,1,4.75,1.35,2016-05-23 13:00
宜蘭縣,冬山,26,,良好,2.7,0.19,31,19,6,8.7,1,13.86,5.13,2016-05-23 14:00
宜蘭縣,宜蘭,29,,良好,1.5,0.21,35,24,9,3.6,1,4.77,1.19,2016-05-23 14:00
宜蘭縣,冬山,26,,良好,3.5,0.21,31,18,6,9.6,1,15.23,5.69,2016-05-23 15:00
宜蘭縣,宜蘭,29,,良好,1.4,0.21,35,24,10,3.3,1,4.75,1.42,2016-05-23 15:00
宜蘭縣,冬山,20,,良好,3.8,0.23,24,23,10,11,1,18.23,7.16,2016-05-23 16:00
宜蘭縣,宜蘭,27,,良好,1.4,0.23,33,25,10,4,1,5.2,1.23,2016-05-23 16:00
宜蘭縣,冬山,20,,良好,3.8,0.23,24,23,10,11,1,18.23,7.16,2016-05-23 16:00
宜蘭縣,宜蘭,27,,良好,1.4,0.23,33,25,10,4,1,5.2,1.23,2016-05-23 16:00
宜蘭縣,冬山,22,,良好,2.3,0.24,26,26,13,12,1,18.73,6.86,2016-05-23 17:00
宜蘭縣,宜蘭,26,,良好,1.4,0.29,32,25,10,6,1,7.64,1.69,2016-05-23 17:00
宜蘭縣,冬山,22,,良好,2.1,0.31,27,20,18,14,1,19.85,5.92,2016-05-23 18:00
宜蘭縣,宜蘭,25,,良好,1.5,0.32,30,26,11,7.6,1,8.88,1.31,2016-05-23 18:00
宜蘭縣,冬山,21,,良好,1.9,0.24,26,14,,13,1,16.51,3.89,2016-05-23 19:00
宜蘭縣,宜蘭,25,,良好,1.4,0.38,27,24,12,9.2,1,10.74,1.52,2016-05-23 19:00
宜蘭縣,冬山,22,,良好,1.9,0.22,27,13,10,10,2,11.57,1.49,2016-05-23 20:00
宜蘭縣,宜蘭,24,,良好,1.5,0.34,25,20,11,9.7,1,10.91,1.25,2016-05-23 20:00
宜蘭縣,冬山,21,,良好,1.5,0.19,26,4,6,4.6,1,5.55,0.96,2016-05-23 22:00
宜蘭縣,宜蘭,22,,良好,1.4,0.29,23,18,9,7.8,1,9.25,1.45,2016-05-23 22:00
宜蘭縣,冬山,20,,良好,1.7,0.18,24,5,2,4.6,1,5.57,1.01,2016-05-23 23:00
宜蘭縣,宜蘭,21,,良好,1.4,0.23,24,19,8,5.9,1,6.91,1.05,2016-05-23 23:00
宜蘭縣,冬山,19,,良好,1.5,0.16,23,2,0,2.6,1,3.5,.91,2016-05-24 00:00
宜蘭縣,宜蘭,21,,良好,2,0.19,16,20,8,5.8,1,6.6,.76,2016-05-24 00:00
宜蘭縣,冬山,19,,良好,1.5,0.16,23,2,0,2.6,1,3.5,.91,2016-05-24 00:00
宜蘭縣,宜蘭,21,,良好,2,0.19,16,20,8,5.8,1,6.6,.76,2016-05-24 00:00
宜蘭縣,冬山,13,,良好,1.6,0.17,16,12,4,3.8,1,4.91,1.1,2016-05-24 02:00
宜蘭縣,宜蘭,19,,良好,1.5,0.14,19,13,7,2.9,1,3.7,.82,2016-05-24 02:00
宜蘭縣,冬山,14,,良好,1.4,0.17,16,13,2,3.3,1,4.55,1.22,2016-05-24 03:00
宜蘭縣,宜蘭,19,,良好,3.5,0.15,12,18,7,5,1,5.74,.79,2016-05-24 03:00
宜蘭縣,冬山,14,,良好,1.2,0.15,17,13,2,2.5,1,3.65,1.15,2016-05-24 04:00
宜蘭縣,宜蘭,19,,良好,2.4,0.17,13,20,6,7.5,1,7.69,.17,2016-05-24 04:00
宜蘭縣,冬山,12,,良好,1.5,0.16,14,16,3,4.5,1,5.81,1.29,2016-05-24 05:00
宜蘭縣,宜蘭,18,,良好,1.6,0.14,15,18,6,4.8,1,5.12,.37,2016-05-24 05:00
宜蘭縣,冬山,13,,良好,1.5,0.17,11,17,1,4.4,1,5.89,1.48,2016-05-24 06:00
宜蘭縣,宜蘭,19,,良好,1.6,0.18,17,20,8,5.4,1,5.67,.23,2016-05-24 06:00
宜蘭縣,冬山,13,,良好,1.7,0.2,10,17,6,4.1,1,6.28,2.16,2016-05-24 07:00
宜蘭縣,宜蘭,19,,良好,1.6,0.23,15,22,9,5.3,1,6.16,.87,2016-05-24 07:00
宜蘭縣,冬山,14,,良好,2,0.31,16,19,10,6.8,1,11.71,4.87,2016-05-24 08:00
宜蘭縣,宜蘭,20,,良好,1.7,0.34,14,25,9,7.7,1,9.76,2.03,2016-05-24 08:00
宜蘭縣,冬山,17,,良好,2.2,0.26,20,19,11,9.3,1,16.58,7.24,2016-05-24 09:00
宜蘭縣,宜蘭,21,,良好,1.9,0.34,21,22,9,8,1,9.91,1.93,2016-05-24 09:00
宜蘭縣,冬山,17,,良好,2.4,0.28,18,24,12,16,1,30.07,14.32,2016-05-24 10:00
宜蘭縣,宜蘭,24,,良好,1.9,0.25,29,20,9,5.5,1,6.98,1.51,2016-05-24 10:00
宜蘭縣,冬山,18,,良好,3.6,0.22,22,23,7,13,1,22.38,9.79,2016-05-24 11:00
宜蘭縣,宜蘭,28,,良好,1.9,0.22,34,17,9,4.1,1,5.09,.98,2016-05-24 11:00
宜蘭縣,冬山,22,,良好,3.4,0.2,26,21,5,9.9,1,17.16,7.24,2016-05-24 12:00
宜蘭縣,宜蘭,28,,良好,1.6,0.21,34,19,9,4,1,5.09,1.05,2016-05-24 12:00
宜蘭縣,冬山,25,,良好,2.6,0.18,30,23,7,6.1,1,10.84,4.75,2016-05-24 13:00
宜蘭縣,宜蘭,27,,良好,1.6,0.23,32,23,,4.1,1,5.06,1,2016-05-24 13:00
宜蘭縣,冬山,25,,良好,1.7,0.17,30,15,0,5.8,1,10.17,4.33,2016-05-24 14:00
宜蘭縣,宜蘭,25,,良好,1.5,0.2,31,22,12,3.3,1,3.86,.55,2016-05-24 14:00
宜蘭縣,冬山,22,,良好,1.9,0.19,26,12,2,8.5,1,14.73,6.19,2016-05-24 15:00
宜蘭縣,宜蘭,25,,良好,1.5,0.19,30,23,13,3.6,1,4.31,.76,2016-05-24 15:00
宜蘭縣,冬山,23,,良好,2.3,0.18,28,18,9,8.2,1,12.95,4.71,2016-05-24 16:00
宜蘭縣,宜蘭,25,,良好,1.5,0.21,30,26,11,4.3,1,5.09,.76,2016-05-24 16:00
宜蘭縣,冬山,22,,良好,2.9,0.2,26,17,,11,1,12.65,2.07,2016-05-24 17:00
宜蘭縣,宜蘭,25,,良好,1.6,0.29,30,32,16,6.6,2,7.41,.81,2016-05-24 17:00
宜蘭縣,冬山,21,,良好,3.2,0.23,25,21,20,9.6,1,11.27,1.65,2016-05-24 18:00
宜蘭縣,宜蘭,26,,良好,1.6,0.41,30,34,18,8.5,2,9.28,.76,2016-05-24 18:00
宜蘭縣,冬山,20,,良好,2.1,0.26,22,27,16,12,2,13.69,1.7,2016-05-24 19:00
宜蘭縣,宜蘭,28,,良好,1.6,0.4,30,31,18,9.4,2,10.41,1,2016-05-24 19:00
宜蘭縣,冬山,22,,良好,1.8,0.21,27,25,20,8.5,2,9.69,1.21,2016-05-24 20:00
宜蘭縣,宜蘭,28,,良好,1.6,0.31,30,30,15,6.8,2,7.03,.23,2016-05-24 20:00
宜蘭縣,冬山,24,,良好,1.5,0.23,29,25,15,5.5,2,6.59,1.13,2016-05-24 21:00
宜蘭縣,宜蘭,28,,良好,1.8,0.24,29,28,16,5.9,2,6.13,.19,2016-05-24 21:00
宜蘭縣,冬山,23,,良好,1.8,0.29,20,24,14,6.7,2,7.75,1.07,2016-05-24 22:00
宜蘭縣,宜蘭,28,,良好,1.6,0.23,31,27,16,4.2,2,4.45,.24,2016-05-24 22:00
宜蘭縣,冬山,22,,良好,1.7,0.24,21,21,11,4.7,2,5.87,1.21,2016-05-24 23:00
宜蘭縣,宜蘭,27,,良好,1.8,0.2,26,25,10,4.1,2,4.42,.36,2016-05-24 23:00
宜蘭縣,冬山,21,,良好,1.5,0.2,25,17,6,2.4,2,3.4,.99,2016-05-25 00:00
宜蘭縣,宜蘭,27,,良好,1.7,0.18,22,25,6,3.5,2,3.76,.22,2016-05-25 00:00
宜蘭縣,冬山,20,,良好,1.3,0.21,24,13,8,3.3,1,4.36,1.11,2016-05-25 01:00
宜蘭縣,宜蘭,27,,良好,1.9,0.17,18,26,8,3.7,2,3.85,.19,2016-05-25 01:00
宜蘭縣,冬山,18,,良好,1.7,0.17,20,12,6,3.6,1,5.91,2.28,2016-05-25 02:00
宜蘭縣,宜蘭,27,,良好,1.6,0.16,17,26,10,3,1,3.23,.2,2016-05-25 02:00
宜蘭縣,冬山,17,,良好,2,0.21,17,18,5,4.9,1,7.52,2.61,2016-05-25 03:00
宜蘭縣,宜蘭,27,,良好,1.6,0.15,14,25,6,3.5,1,3.89,.44,2016-05-25 03:00
宜蘭縣,冬山,18,,良好,1.8,0.21,16,21,10,4.6,1,5.61,1.02,2016-05-25 04:00
宜蘭縣,宜蘭,27,,良好,1.3,0.13,11,24,2,4.2,1,5.33,1.1,2016-05-25 04:00
宜蘭縣,冬山,19,,良好,1.7,0.19,13,21,8,5.1,1,6.1,1.03,2016-05-25 05:00
宜蘭縣,宜蘭,26,,良好,1.6,0.15,10,26,3,4.9,1,6.13,1.21,2016-05-25 05:00
宜蘭縣,冬山,20,,良好,1.9,0.28,10,21,3,10,1,13.89,3.66,2016-05-25 06:00
宜蘭縣,宜蘭,26,,良好,2.8,0.18,9.6,25,4,6.4,1,7.67,1.32,2016-05-25 06:00
宜蘭縣,冬山,20,,良好,2.3,0.33,11,20,10,8.3,1,14.09,5.77,2016-05-25 07:00
宜蘭縣,宜蘭,25,,良好,2.3,0.23,10,24,5,6.5,1,8.9,2.4,2016-05-25 07:00
宜蘭縣,冬山,22,,良好,4.8,0.9,8.5,30,14,16,1,29.75,13.79,2016-05-25 08:00
宜蘭縣,宜蘭,25,,良好,2.1,0.58,13,26,5,11,1,15.74,4.65,2016-05-25 08:00
宜蘭縣,冬山,26,,良好,5.6,0.52,8.8,49,7,19,1,33.48,14.34,2016-05-25 09:00
宜蘭縣,宜蘭,25,,良好,1.9,0.43,15,26,6,11,1,14.11,3.57,2016-05-25 09:00
宜蘭縣,冬山,29,,良好,4.6,0.26,15,41,3,16,1,27.86,12.35,2016-05-25 10:00
宜蘭縣,宜蘭,25,,良好,1.7,0.27,21,26,7,8.5,1,10.93,2.45,2016-05-25 10:00
宜蘭縣,冬山,30,,良好,3.8,0.24,17,22,11,13,1,22.95,10.19,2016-05-25 11:00
宜蘭縣,宜蘭,26,,良好,1.5,0.23,24,27,8,6.3,1,8.93,2.64,2016-05-25 11:00
宜蘭縣,冬山,29,,良好,3.9,0.22,23,22,11,9.4,1,13.31,3.92,2016-05-25 12:00
宜蘭縣,宜蘭,26,,良好,1.6,0.24,29,28,11,6,1,8.17,2.19,2016-05-25 12:00
宜蘭縣,冬山,27,,良好,3,0.18,29,27,8,7.7,1,11.52,3.86,2016-05-25 13:00
宜蘭縣,宜蘭,27,,良好,1.5,0.26,32,28,11,5.9,1,7.89,1.96,2016-05-25 13:00
宜蘭縣,冬山,25,,良好,2.8,0.19,28,25,12,11,1,16.79,6.14,2016-05-25 14:00
宜蘭縣,宜蘭,31,,良好,1.4,0.23,37,28,12,5.6,1,7.2,1.59,2016-05-25 14:00
宜蘭縣,冬山,26,,良好,2.7,0.22,27,23,12,11,1,17.58,6.56,2016-05-25 15:00
宜蘭縣,宜蘭,30,,良好,1.4,0.25,36,30,12,6.2,1,8.08,1.86,2016-05-25 15:00
宜蘭縣,冬山,26,,良好,5,0.24,21,27,10,15,1,23.55,8.92,2016-05-25 16:00
宜蘭縣,宜蘭,29,,良好,1.4,0.23,35,28,10,6,1,7.49,1.52,2016-05-25 16:00
宜蘭縣,冬山,27,,良好,4.1,0.25,25,27,7,13,1,19.24,5.79,2016-05-25 17:00
宜蘭縣,宜蘭,28,,良好,1.5,0.28,33,26,10,6.6,1,8.16,1.59,2016-05-25 17:00
宜蘭縣,冬山,27,,良好,2.9,0.37,23,26,13,16,1,22.69,6.86,2016-05-25 18:00
宜蘭縣,宜蘭,27,,良好,1.5,0.36,31,27,11,8.2,1,9.77,1.61,2016-05-25 18:00
宜蘭縣,冬山,28,,良好,3.3,0.28,27,27,21,13,2,16.07,3.22,2016-05-25 19:00
宜蘭縣,宜蘭,28,,良好,1.7,0.51,29,33,13,11,1,12.73,1.71,2016-05-25 19:00
宜蘭縣,冬山,28,,良好,3.6,0.22,28,27,17,7.2,2,8.49,1.3,2016-05-25 20:00
宜蘭縣,宜蘭,30,,良好,1.6,0.41,30,36,16,9.5,2,11.35,1.82,2016-05-25 20:00
宜蘭縣,冬山,27,,良好,3.4,0.19,24,29,15,5.8,2,6.59,.79,2016-05-25 21:00
宜蘭縣,宜蘭,31,,良好,1.6,0.3,28,32,17,7.4,2,8.57,1.19,2016-05-25 21:00
宜蘭縣,冬山,27,,良好,2.8,0.17,25,32,14,5.7,2,6.69,.96,2016-05-25 22:00
宜蘭縣,宜蘭,31,,良好,1.8,0.38,26,32,15,9,2,10.86,1.85,2016-05-25 22:00
宜蘭縣,冬山,29,,良好,2.5,0.21,17,34,14,6.6,2,7.57,.98,2016-05-25 23:00
宜蘭縣,宜蘭,32,,良好,1.9,0.29,25,35,14,8.3,2,9.6,1.26,2016-05-25 23:00
宜蘭縣,冬山,30,,良好,2.3,0.19,18,35,15,6.3,2,7.17,.91,2016-05-26 00:00
宜蘭縣,宜蘭,33,,良好,1.6,0.23,26,41,18,6.5,2,7.36,.91,2016-05-26 00:00
宜蘭縣,冬山,30,,良好,1.7,0.18,24,29,14,4,2,4.99,1.03,2016-05-26 01:00
宜蘭縣,宜蘭,35,,良好,2.8,0.21,25,43,17,6,2,7.08,1.1,2016-05-26 01:00
宜蘭縣,冬山,30,,良好,1.1,0.24,11,28,14,7.5,2,9.46,1.94,2016-05-26 02:00
宜蘭縣,宜蘭,36,,良好,1.7,0.21,20,36,13,5.5,2,6.78,1.28,2016-05-26 02:00
宜蘭縣,冬山,31,,良好,1.4,0.21,9,36,10,5.1,2,6.33,1.19,2016-05-26 03:00
宜蘭縣,宜蘭,36,,良好,1.6,0.21,19,33,13,4.7,2,5.96,1.25,2016-05-26 03:00
宜蘭縣,冬山,31,,良好,1.3,0.21,8.9,35,8,5.4,2,6.32,.96,2016-05-26 04:00
宜蘭縣,宜蘭,35,,良好,2,0.21,11,33,11,5.7,2,6.46,.74,2016-05-26 04:00
宜蘭縣,冬山,32,,良好,1.3,0.26,4.5,33,8,9.8,2,10.83,1.07,2016-05-26 05:00
宜蘭縣,宜蘭,34,,良好,1.6,0.26,7,31,11,6.2,2,6.92,.77,2016-05-26 05:00
宜蘭縣,冬山,33,,良好,1.6,0.28,4,33,9,11,1,13.84,2.78,2016-05-26 06:00
宜蘭縣,宜蘭,33,,良好,1.6,0.31,6.2,29,10,7,2,8.38,1.43,2016-05-26 06:00
宜蘭縣,冬山,33,,良好,1.7,0.4,5.4,33,10,10,1,21.35,10.88,2016-05-26 07:00
宜蘭縣,宜蘭,32,,良好,1.6,0.37,8,27,10,7.9,2,11.84,3.91,2016-05-26 07:00
宜蘭縣,冬山,31,,良好,2.3,0.36,13,25,9,9.2,1,17.1,7.91,2016-05-26 08:00
宜蘭縣,宜蘭,32,,良好,2.5,0.57,10,31,14,15,2,25.8,10.58,2016-05-26 08:00
宜蘭縣,冬山,30,,良好,2.6,0.28,16,21,8,6.5,1,13.4,6.88,2016-05-26 09:00
宜蘭縣,宜蘭,32,,良好,2.5,0.55,18,35,17,14,2,23.02,9.07,2016-05-26 09:00
宜蘭縣,冬山,28,,良好,2.7,0.29,22,24,9,11,1,21.29,10.73,2016-05-26 10:00
宜蘭縣,宜蘭,33,,良好,2.4,0.53,20,,,,2,,,2016-05-26 10:00
宜蘭縣,冬山,27,,良好,3.6,0.35,32,29,19,16,1,23.6,8.03,2016-05-26 11:00
宜蘭縣,宜蘭,34,,良好,2.6,0.34,35,35,11,6.7,2,9.52,2.81,2016-05-26 11:00
宜蘭縣,冬山,29,,良好,,0.38,30,38,28,18,2,26.34,8.5,2016-05-26 12:00
宜蘭縣,宜蘭,34,,良好,3,0.31,38,32,14,6,2,7.64,1.63,2016-05-26 12:00
宜蘭縣,冬山,30,,良好,,0.31,33,,,13,2,19.36,6.75,2016-05-26 13:00
宜蘭縣,宜蘭,37,,良好,2.7,0.31,44,30,14,4.9,2,6.58,1.64,2016-05-26 13:00
宜蘭縣,冬山,36,,良好,,0.24,44,18,,8.8,,12.99,4.16,2016-05-26 14:00
宜蘭縣,宜蘭,37,,良好,2.3,0.29,45,28,12,3.8,2,5.01,1.21,2016-05-26 14:00
宜蘭縣,冬山,33,,良好,2.5,0.23,39,20,,9.8,,15.02,5.2,2016-05-26 15:00
宜蘭縣,宜蘭,32,,良好,2.1,0.23,39,25,12,3.3,2,4.36,1.06,2016-05-26 15:00
宜蘭縣,冬山,30,,良好,2.4,0.23,36,22,19,10,,15.23,5.19,2016-05-26 16:00
宜蘭縣,宜蘭,28,,良好,1.8,0.25,33,20,11,3.8,2,5.05,1.29,2016-05-26 16:00
宜蘭縣,冬山,23,,良好,2.4,0.24,26,23,,11,,18.18,7.05,2016-05-26 17:00
宜蘭縣,宜蘭,26,,良好,1.8,0.32,30,19,8,6,1,7.61,1.6,2016-05-26 17:00
宜蘭縣,冬山,24,,良好,2.6,0.31,22,25,24,11,,16.38,5.33,2016-05-26 18:00
宜蘭縣,宜蘭,25,,良好,1.7,0.39,27,22,9,6.7,1,8.37,1.72,2016-05-26 18:00
宜蘭縣,冬山,24,,良好,2.5,0.22,23,22,13,7.2,2,9.11,1.89,2016-05-26 19:00
宜蘭縣,宜蘭,24,,良好,1.6,0.37,23,20,11,6.5,1,7.68,1.21,2016-05-26 19:00
宜蘭縣,冬山,22,,良好,2.4,0.2,22,16,9,6.8,2,7.77,.94,2016-05-26 20:00
宜蘭縣,宜蘭,23,,良好,1.6,0.35,18,20,11,9.4,1,10.28,.91,2016-05-26 20:00
宜蘭縣,冬山,22,,良好,2.3,0.19,22,17,9,5,2,5.84,.84,2016-05-26 21:00
宜蘭縣,宜蘭,24,,良好,2.1,0.37,14,29,11,9.6,1,10.83,1.21,2016-05-26 21:00
宜蘭縣,冬山,22,,良好,2.3,0.25,14,27,10,6.5,2,7.52,.97,2016-05-26 22:00
宜蘭縣,宜蘭,26,,良好,2,0.38,11,32,10,10,1,11.86,1.61,2016-05-26 22:00
宜蘭縣,冬山,23,,良好,2.2,0.2,13,32,9,5.4,2,6.4,.99,2016-05-26 23:00
宜蘭縣,宜蘭,27,,良好,3.2,0.31,13,32,11,7.2,1,8.23,1.06,2016-05-26 23:00
宜蘭縣,冬山,25,,良好,2.1,0.2,10,29,7,6.7,1,7.63,.9,2016-05-27 00:00
宜蘭縣,宜蘭,29,,良好,1.7,0.29,10,34,11,7.2,1,8.02,.85,2016-05-27 00:00
宜蘭縣,冬山,27,,良好,1.8,0.23,7.3,32,10,8.8,1,12.18,3.41,2016-05-27 01:00
宜蘭縣,宜蘭,29,,良好,1.9,0.23,15,32,13,5,1,5.85,.89,2016-05-27 01:00
宜蘭縣,冬山,28,,良好,1.8,0.23,6.1,31,10,7.5,1,8.69,1.23,2016-05-27 02:00
宜蘭縣,宜蘭,30,,良好,2,0.23,15,33,12,4.6,1,5.32,.72,2016-05-27 02:00
宜蘭縣,冬山,28,,良好,1.9,0.25,4.6,29,10,10,1,11.71,1.23,2016-05-27 03:00
宜蘭縣,宜蘭,30,,良好,2.3,0.23,7.2,35,11,7.9,1,8.8,.89,2016-05-27 03:00
宜蘭縣,冬山,28,,良好,1.9,0.32,1.7,31,8,13,1,15.95,3.01,2016-05-27 04:00
宜蘭縣,宜蘭,31,,良好,2.2,0.2,10,33,11,6.5,1,7.49,1.02,2016-05-27 04:00
宜蘭縣,冬山,29,,良好,2.1,0.28,3.4,33,7,9.4,1,11.47,2.04,2016-05-27 05:00
宜蘭縣,宜蘭,31,,良好,1.6,0.19,11,30,11,6.9,1,8.48,1.62,2016-05-27 05:00
宜蘭縣,冬山,29,,良好,2.3,0.34,3.6,32,10,10,1,15.7,5.5,2016-05-27 06:00
宜蘭縣,宜蘭,31,,良好,1.5,0.21,12,29,11,5.7,1,6.95,1.28,2016-05-27 06:00
宜蘭縣,冬山,30,,良好,2.5,0.47,4.9,30,10,12,1,25.39,13.35,2016-05-27 07:00
宜蘭縣,宜蘭,31,,良好,2.5,0.31,14,33,11,7.2,1,9.58,2.42,2016-05-27 07:00
