縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
新竹縣,湖口,44,,良好,0.6,0.32,53,30,12,12,2,12.6,1.02,2017-04-22 13:00
新竹縣,竹東,36,,良好,1.4,0.28,43,30,13,10,2,11.06,.89,2017-04-22 14:00
新竹縣,湖口,44,,良好,1.2,0.4,53,45,22,15,2,16.46,1.96,2017-04-22 14:00
新竹縣,竹東,36,,良好,1.4,0.28,43,30,13,10,2,11.06,.89,2017-04-22 14:00
新竹縣,湖口,44,,良好,1.2,0.4,53,45,22,15,2,16.46,1.96,2017-04-22 14:00
新竹縣,竹東,40,,良好,1.4,0.35,48,43,27,9.7,2,10.45,.79,2017-04-22 16:00
新竹縣,湖口,42,,良好,1.7,0.53,45,56,30,20,2,21.85,1.65,2017-04-22 16:00
新竹縣,竹東,38,,良好,1.4,0.35,46,44,25,9.8,2,10.41,.59,2017-04-22 17:00
新竹縣,湖口,49,,良好,2.3,0.6,40,68,40,24,3,25.68,1.44,2017-04-22 17:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,39,,良好,1.5,0.38,43,49,24,11,2,11.33,.82,2017-04-22 18:00
新竹縣,湖口,52,懸浮微粒,普通,2.7,0.65,34,77,41,29,3,30.42,1.42,2017-04-22 18:00
新竹縣,竹東,40,,良好,1.3,0.28,48,37,18,3.8,2,4.58,.77,2017-04-23 02:00
新竹縣,湖口,59,臭氧,普通,2.4,0.24,70,54,27,5.2,3,5.8,.6,2017-04-23 02:00
新竹縣,竹東,40,,良好,1.3,0.28,48,37,18,3.8,2,4.58,.77,2017-04-23 02:00
新竹縣,湖口,59,臭氧,普通,2.4,0.24,70,54,27,5.2,3,5.8,.6,2017-04-23 02:00
新竹縣,竹東,40,,良好,1.3,0.28,48,37,18,3.8,2,4.58,.77,2017-04-23 02:00
新竹縣,湖口,59,臭氧,普通,2.4,0.24,70,54,27,5.2,3,5.8,.6,2017-04-23 02:00
新竹縣,竹東,40,,良好,1.3,0.28,48,37,18,3.8,2,4.58,.77,2017-04-23 02:00
新竹縣,湖口,59,臭氧,普通,2.4,0.24,70,54,27,5.2,3,5.8,.6,2017-04-23 02:00
新竹縣,竹東,40,,良好,1.3,0.28,48,37,18,3.8,2,4.58,.77,2017-04-23 02:00
新竹縣,湖口,59,臭氧,普通,2.4,0.24,70,54,27,5.2,3,5.8,.6,2017-04-23 02:00
新竹縣,竹東,44,,良好,1.7,0.33,49,53,20,6.8,2,8.8,1.98,2017-04-23 08:00
新竹縣,湖口,52,懸浮微粒,普通,2.1,0.25,60,55,,6.6,2,8.15,1.53,2017-04-23 08:00
新竹縣,竹東,46,,良好,1.9,0.35,47,51,23,8,2,9.28,1.28,2017-04-23 09:00
新竹縣,湖口,52,懸浮微粒,普通,2.5,0.25,59,55,22,6.2,2,7.84,1.67,2017-04-23 09:00
新竹縣,竹東,48,,良好,1.9,0.3,51,52,21,7.6,2,8.92,1.33,2017-04-23 10:00
新竹縣,湖口,52,臭氧,普通,2.4,0.26,63,53,22,5.7,2,7.96,2.3,2017-04-23 10:00
新竹縣,竹東,49,,良好,1.9,0.29,47,52,18,8,2,9.37,1.39,2017-04-23 11:00
新竹縣,湖口,53,臭氧,普通,2.4,0.27,64,49,23,5.5,2,7.12,1.58,2017-04-23 11:00
新竹縣,竹東,48,,良好,1.9,0.28,47,49,14,7.7,2,9.24,1.52,2017-04-23 12:00
新竹縣,湖口,55,臭氧,普通,2.4,0.27,66,44,18,5.7,2,7.6,1.88,2017-04-23 12:00
新竹縣,竹東,48,,良好,1.9,0.3,44,44,13,9.8,2,11.47,1.69,2017-04-23 13:00
新竹縣,湖口,57,臭氧,普通,2.3,0.26,68,48,17,5.2,2,7.09,1.87,2017-04-23 13:00
新竹縣,竹東,46,,良好,1.7,0.26,46,41,14,7.7,2,9.2,1.55,2017-04-23 14:00
新竹縣,湖口,57,臭氧,普通,2.5,0.27,68,46,17,6.1,2,7.49,1.37,2017-04-23 14:00
新竹縣,竹東,45,,良好,1.6,0.26,45,41,13,7.1,2,8.94,1.87,2017-04-23 15:00
新竹縣,湖口,57,臭氧,普通,3,0.25,69,37,15,6.5,2,8.15,1.69,2017-04-23 15:00
新竹縣,竹東,44,,良好,1.6,0.29,40,41,13,9.5,2,11.17,1.64,2017-04-23 16:00
新竹縣,湖口,54,臭氧,普通,2.7,0.26,64,38,14,6.6,2,8.44,1.85,2017-04-23 16:00
新竹縣,竹東,44,,良好,1.6,0.34,29,43,11,10,2,12.53,2.05,2017-04-23 17:00
新竹縣,湖口,52,臭氧,普通,2.5,0.27,62,41,21,6.8,2,8.33,1.55,2017-04-23 17:00
新竹縣,竹東,45,,良好,1.9,0.39,25,47,14,12,2,13.93,1.67,2017-04-23 18:00
新竹縣,湖口,50,,良好,2.2,0.3,60,37,21,8,2,9.72,1.73,2017-04-23 18:00
新竹縣,竹東,45,,良好,2.1,0.36,33,41,20,11,2,12.3,1.2,2017-04-23 19:00
新竹縣,湖口,48,,良好,2.5,0.3,58,34,16,8.5,2,10.66,2.15,2017-04-23 19:00
新竹縣,竹東,43,,良好,2.2,0.35,33,36,20,11,2,12.81,1.46,2017-04-23 20:00
新竹縣,湖口,46,,良好,3.7,0.32,55,48,16,11,2,12.23,1.6,2017-04-23 20:00
新竹縣,竹東,42,,良好,2.2,0.38,29,36,18,12,2,13.32,1.66,2017-04-23 21:00
新竹縣,湖口,45,,良好,2.4,0.29,54,49,25,11,2,12.64,1.62,2017-04-23 21:00
新竹縣,竹東,39,,良好,2.3,0.34,28,34,16,9.4,2,10.56,1.16,2017-04-23 22:00
新竹縣,湖口,45,,良好,2.2,0.29,55,36,18,11,2,11.45,.9,2017-04-23 22:00
新竹縣,竹東,38,,良好,2.4,0.31,29,37,18,8.2,2,9.92,1.77,2017-04-23 23:00
新竹縣,湖口,47,,良好,2.5,0.26,57,34,20,7.9,2,9.17,1.26,2017-04-23 23:00
新竹縣,竹東,38,,良好,2.3,0.3,26,37,14,8.3,2,9.74,1.45,2017-04-24 00:00
新竹縣,湖口,43,,良好,2.6,0.27,52,37,18,10,2,11.7,1.47,2017-04-24 00:00
新竹縣,竹東,37,,良好,1.3,0.27,22,31,11,5.6,2,6.61,1.01,2017-04-24 01:00
新竹縣,湖口,38,,良好,3.5,0.28,46,36,20,11,2,12.96,1.6,2017-04-24 01:00
新竹縣,竹東,37,,良好,1.3,0.27,22,31,11,5.6,2,6.61,1.01,2017-04-24 01:00
新竹縣,湖口,38,,良好,3.5,0.28,46,36,20,11,2,12.96,1.6,2017-04-24 01:00
新竹縣,竹東,37,,良好,1.3,0.27,22,31,11,5.6,2,6.61,1.01,2017-04-24 01:00
新竹縣,湖口,38,,良好,3.5,0.28,46,36,20,11,2,12.96,1.6,2017-04-24 01:00
新竹縣,竹東,36,,良好,0.9,0.25,21,30,13,4.8,2,6.18,1.41,2017-04-24 02:00
新竹縣,湖口,37,,良好,3.5,0.28,45,34,24,9.8,2,11.23,1.41,2017-04-24 02:00
新竹縣,竹東,36,,良好,0.9,0.25,21,30,13,4.8,2,6.18,1.41,2017-04-24 02:00
新竹縣,湖口,37,,良好,3.5,0.28,45,34,24,9.8,2,11.23,1.41,2017-04-24 02:00
新竹縣,竹東,32,,良好,0.8,0.29,15,29,16,8.5,2,11.08,2.54,2017-04-24 05:00
新竹縣,湖口,35,,良好,4.5,0.29,38,35,25,9.8,2,12.05,2.29,2017-04-24 05:00
新竹縣,竹東,31,,良好,0.9,0.31,14,29,14,7.7,2,9.94,2.26,2017-04-24 06:00
新竹縣,湖口,36,,良好,4.2,0.28,37,38,25,11,2,13.62,2.64,2017-04-24 06:00
新竹縣,竹東,30,,良好,1.6,0.47,10,28,18,14,2,17.5,3.54,2017-04-24 07:00
新竹縣,湖口,37,,良好,2.8,0.38,16,41,23,26,2,32.12,6.52,2017-04-24 07:00
新竹縣,竹東,31,,良好,2.6,0.75,8.7,32,27,24,2,34.28,10.12,2017-04-24 09:00
新竹縣,湖口,41,,良好,4.4,0.56,19,47,28,25,3,31.51,6.42,2017-04-24 09:00
新竹縣,竹東,31,,良好,2.6,0.75,8.7,32,27,24,2,34.28,10.12,2017-04-24 09:00
新竹縣,湖口,41,,良好,4.4,0.56,19,47,28,25,3,31.51,6.42,2017-04-24 09:00
新竹縣,竹東,32,,良好,,,,,,,2,,,2017-04-24 11:00
新竹縣,湖口,42,,良好,3.2,0.42,25,42,26,21,3,28.75,7.8,2017-04-24 11:00
新竹縣,竹東,33,,良好,2.9,0.59,22,35,,20,,25.5,5.44,2017-04-24 12:00
新竹縣,湖口,40,,良好,3.1,0.4,37,33,25,17,3,21.11,4.59,2017-04-24 12:00
新竹縣,竹東,33,,良好,2.7,0.43,23,33,29,15,,19.08,3.84,2017-04-24 13:00
新竹縣,湖口,38,,良好,3.5,0.41,39,33,28,15,3,20.74,5.7,2017-04-24 13:00
新竹縣,竹東,32,,良好,2.5,0.41,28,28,21,11,,14.07,2.99,2017-04-24 14:00
新竹縣,湖口,48,,良好,4.3,0.35,58,35,28,9.4,3,13.08,3.69,2017-04-24 14:00
新竹縣,竹東,30,,良好,2.1,0.36,36,25,12,7.5,2,10.1,2.65,2017-04-24 15:00
新竹縣,湖口,49,,良好,4.1,0.34,59,,,9.4,3,11.8,2.42,2017-04-24 15:00
新竹縣,竹東,31,,良好,1.5,0.35,38,29,4,9.9,2,12.5,2.56,2017-04-24 16:00
新竹縣,湖口,38,,良好,4,0.36,45,40,25,11,3,13.65,3.14,2017-04-24 16:00
新竹縣,竹東,31,,良好,1.6,0.46,31,37,12,18,2,21.61,3.42,2017-04-24 17:00
新竹縣,湖口,42,,良好,4.3,0.4,50,40,24,13,3,15.98,3.04,2017-04-24 17:00
新竹縣,竹東,33,,良好,1.7,0.58,25,40,16,25,2,28.36,3.53,2017-04-24 18:00
新竹縣,湖口,41,,良好,4.5,0.52,33,47,24,23,3,25.1,2.43,2017-04-24 18:00
新竹縣,竹東,35,,良好,1.8,0.62,13,39,16,24,2,26.88,3.33,2017-04-24 19:00
新竹縣,湖口,46,,良好,5.8,0.89,18,67,34,45,3,48.38,3.27,2017-04-24 19:00
新竹縣,竹東,36,,良好,2.9,0.83,5.8,37,16,23,2,27.59,4.88,2017-04-24 20:00
新竹縣,湖口,51,懸浮微粒,普通,6.3,0.97,6.6,79,44,50,3,55.05,4.74,2017-04-24 20:00
新竹縣,竹東,37,,良好,4.5,0.73,3.3,39,12,21,2,27.33,6.77,2017-04-24 21:00
新竹縣,湖口,54,懸浮微粒,普通,7.4,1.16,3.2,84,45,54,3,64.02,10.29,2017-04-24 21:00
新竹縣,竹東,37,,良好,5.4,0.7,3.2,43,12,16,2,22.24,6.59,2017-04-24 22:00
新竹縣,湖口,58,懸浮微粒,普通,7.1,1.13,3.2,85,46,51,4,65.97,14.89,2017-04-24 22:00
新竹縣,竹東,38,,良好,4.1,0.57,2.9,40,13,12,2,18.01,5.99,2017-04-24 23:00
新竹縣,湖口,59,懸浮微粒,普通,5.7,1.05,2.7,73,49,38,4,72.37,34.73,2017-04-24 23:00
新竹縣,竹東,37,,良好,3.6,0.56,2.8,32,16,12,2,18.37,6.17,2017-04-25 00:00
新竹縣,湖口,59,懸浮微粒,普通,4.7,0.91,2.3,64,48,32,4,61.9,29.49,2017-04-25 00:00
新竹縣,竹東,36,,良好,1.2,0.45,4.9,31,18,9.6,2,12.84,3.29,2017-04-25 01:00
新竹縣,湖口,58,懸浮微粒,普通,3.3,0.78,2.3,53,39,27,4,55.61,28.61,2017-04-25 01:00
新竹縣,竹東,35,,良好,0.7,0.35,7.2,32,11,6.4,2,8.59,2.2,2017-04-25 02:00
新竹縣,湖口,55,懸浮微粒,普通,2.3,0.71,2.2,45,29,25,4,48.83,24.25,2017-04-25 02:00
新竹縣,竹東,33,,良好,0.3,0.33,7.3,27,8,5.7,2,8.06,2.4,2017-04-25 03:00
新竹縣,湖口,52,懸浮微粒,普通,2.2,0.55,2,41,29,23,4,40.63,17.71,2017-04-25 03:00
新竹縣,竹東,32,,良好,0.2,0.3,7.6,23,8,5.3,2,6.35,1.04,2017-04-25 04:00
新竹縣,湖口,50,,良好,1.6,0.44,2,33,24,21,3,46.62,25.86,2017-04-25 04:00
新竹縣,竹東,31,,良好,0.2,0.33,6.5,26,7,5.6,1,6.73,1.11,2017-04-25 05:00
新竹縣,湖口,47,,良好,1.7,0.37,1.8,25,16,21,3,46.16,25.61,2017-04-25 05:00
新竹縣,竹東,30,,良好,0.2,0.4,6.9,28,7,7,1,8.81,1.77,2017-04-25 06:00
新竹縣,湖口,43,,良好,1.7,0.36,2.6,22,10,21,3,37,15.72,2017-04-25 06:00
新竹縣,竹東,30,,良好,0.6,0.55,5.5,30,6,9.8,1,14.25,4.4,2017-04-25 07:00
新竹縣,湖口,39,,良好,1.6,0.48,4.4,22,15,24,3,44.8,20.41,2017-04-25 07:00
新竹縣,竹東,30,,良好,1.3,0.86,6.3,31,9,13,1,26.95,14.42,2017-04-25 08:00
新竹縣,湖口,36,,良好,3,0.7,6.8,29,15,27,2,52.6,25.41,2017-04-25 08:00
新竹縣,竹東,31,,良好,2.3,0.63,11,33,11,12,1,22.86,10.62,2017-04-25 09:00
新竹縣,湖口,38,,良好,6.8,0.69,17,51,21,31,2,43.43,12.89,2017-04-25 09:00
新竹縣,竹東,31,,良好,1.9,0.44,28,33,18,9.6,1,12.18,2.57,2017-04-25 10:00
新竹縣,湖口,42,,良好,7.6,0.6,19,62,39,32,3,43.18,10.98,2017-04-25 10:00
新竹縣,竹東,32,,良好,1.6,0.47,30,35,26,11,2,13.56,2.53,2017-04-25 11:00
新竹縣,湖口,47,,良好,6.3,0.59,31,66,40,24,3,30.43,6.11,2017-04-25 11:00
新竹縣,竹東,33,,良好,1.4,0.44,37,40,21,7.6,2,9.31,1.67,2017-04-25 12:00
新竹縣,湖口,51,懸浮微粒,普通,4.3,0.47,41,65,33,14,3,17.11,2.94,2017-04-25 12:00
新竹縣,竹東,34,,良好,1.2,0.47,41,41,23,11,2,13.07,1.9,2017-04-25 13:00
新竹縣,湖口,52,懸浮微粒,普通,3.5,0.26,56,61,30,5.9,3,7.55,1.69,2017-04-25 13:00
新竹縣,竹東,34,,良好,1.2,0.47,41,41,23,11,2,13.07,1.9,2017-04-25 13:00
