縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
基隆市,基隆,31,,良好,1.6,0.35,2,31,13,13,2,15.36,2.35,2016-05-27 05:00
基隆市,基隆,32,,良好,1.7,0.44,1.8,36,16,13,2,20.89,8.23,2016-05-27 06:00
基隆市,基隆,33,,良好,2,0.64,5.2,34,17,16,2,30.57,14.64,2016-05-27 07:00
基隆市,基隆,35,,良好,3.6,0.65,22,41,24,22,2,31.89,9.46,2016-05-27 08:00
基隆市,基隆,38,,良好,5,0.63,37,50,28,24,2,29.83,5.67,2016-05-27 09:00
基隆市,基隆,45,,良好,7.7,0.52,54,40,25,19,2,21.69,3.04,2016-05-27 10:00
基隆市,基隆,67,臭氧,普通,5.8,0.4,80,40,30,11,2,11.68,1.08,2016-05-27 11:00
基隆市,基隆,50,,良好,3.6,0.28,60,30,20,8.4,2,9.25,.89,2016-05-27 12:00
基隆市,基隆,42,,良好,2.5,0.19,51,21,13,5.3,2,6.03,.73,2016-05-27 13:00
基隆市,基隆,35,,良好,2,0.16,42,14,5,4.4,2,5.46,1.02,2016-05-27 14:00
基隆市,基隆,31,,良好,1.6,0.14,37,14,9,4,2,4.93,.93,2016-05-27 15:00
基隆市,基隆,23,,良好,2.8,0.14,27,13,5,6.5,2,6.95,.48,2016-05-27 16:00
基隆市,基隆,22,,良好,11,0.13,12,16,10,19,2,20.38,1.61,2016-05-27 17:00
基隆市,基隆,22,,良好,11,0.13,12,16,10,19,2,20.38,1.61,2016-05-27 17:00
基隆市,基隆,21,,良好,9.4,0.18,13,17,12,19,2,21.83,2.4,2016-05-27 18:00
基隆市,基隆,22,,良好,3.2,0.48,18,22,15,20,2,22.41,2.56,2016-05-27 19:00
基隆市,基隆,22,,良好,3.2,0.4,23,24,18,18,2,19.54,1.43,2016-05-27 20:00
基隆市,基隆,23,,良好,10,0.35,22,27,18,25,2,26.45,1.12,2016-05-27 21:00
基隆市,基隆,24,,良好,3.4,0.4,19,30,19,21,2,22.42,1.65,2016-05-27 22:00
基隆市,基隆,25,,良好,4.1,0.45,9.2,35,18,24,2,26.48,2.76,2016-05-27 23:00
基隆市,基隆,27,,良好,2.7,0.39,7,34,17,22,2,23.96,2.22,2016-05-28 00:00
基隆市,基隆,28,,良好,2,0.4,7.1,32,15,18,2,19.88,2.11,2016-05-28 01:00
基隆市,基隆,29,,良好,1.9,0.24,10,30,13,9.5,2,10.78,1.24,2016-05-28 02:00
基隆市,基隆,28,,良好,1.6,0.22,7.5,28,10,8.7,2,9.72,1.01,2016-05-28 03:00
基隆市,基隆,28,,良好,2.3,0.21,7.2,26,6,8.1,2,9.78,1.72,2016-05-28 04:00
基隆市,基隆,27,,良好,1.9,0.21,5,25,5,7.7,1,9.46,1.73,2016-05-28 05:00
基隆市,基隆,27,,良好,1.8,0.3,3.5,24,8,9.8,1,17.42,7.65,2016-05-28 06:00
基隆市,基隆,26,,良好,2.4,0.42,8.3,22,10,11,1,18.84,7.97,2016-05-28 07:00
基隆市,基隆,26,,良好,3.3,0.42,18,22,10,11,1,15.71,5.22,2016-05-28 08:00
基隆市,基隆,25,,良好,3,0.3,30,17,5,7.3,1,10.18,2.86,2016-05-28 09:00
基隆市,基隆,32,,良好,5,0.19,38,15,9,7.4,1,9.67,2.28,2016-05-28 10:00
基隆市,基隆,36,,良好,2.5,0.18,43,9,3,3.3,1,4.6,1.31,2016-05-28 11:00
基隆市,基隆,32,,良好,2.1,0.16,39,11,5,2.6,1,3.79,1.21,2016-05-28 12:00
基隆市,基隆,36,,良好,2.2,0.17,44,11,5,3.6,1,4.74,1.19,2016-05-28 13:00
基隆市,基隆,40,,良好,2.4,0.17,48,14,6,3,1,4.13,1.11,2016-05-28 14:00
基隆市,基隆,23,,良好,1.9,0.22,27,13,6,6.8,1,8.36,1.53,2016-05-28 16:00
基隆市,基隆,18,,良好,1.8,0.3,21,16,8,11,1,13.53,2.99,2016-05-28 17:00
基隆市,基隆,16,,良好,18,0.18,6.3,22,12,22,1,36.23,14.48,2016-05-28 18:00
基隆市,基隆,17,,良好,27,0.19,2.2,26,16,26,1,39.7,14.07,2016-05-28 19:00
基隆市,基隆,19,,良好,23,0.26,1,25,15,25,1,41.59,16.15,2016-05-28 20:00
基隆市,基隆,21,,良好,19,0.44,0.8,29,16,23,2,44.33,21.17,2016-05-28 21:00
基隆市,基隆,22,,良好,6.8,0.58,1.1,28,14,19,2,36.95,18.19,2016-05-28 22:00
基隆市,基隆,22,,良好,6.8,0.58,1.1,28,14,19,2,36.95,18.19,2016-05-28 22:00
基隆市,基隆,23,,良好,3.8,0.44,1.4,25,10,16,2,24.96,8.56,2016-05-28 23:00
基隆市,基隆,23,,良好,3.4,0.36,4.8,23,9,13,1,16.99,4.06,2016-05-29 00:00
基隆市,基隆,23,,良好,3.7,0.34,3.4,24,8,13,1,15.76,2.7,2016-05-29 01:00
基隆市,基隆,24,,良好,1.8,0.34,1.5,29,10,12,1,15.13,2.91,2016-05-29 02:00
基隆市,基隆,24,,良好,1.8,0.34,1.5,29,10,12,1,15.13,2.91,2016-05-29 02:00
基隆市,基隆,26,,良好,2,0.28,8.9,23,10,11,1,11.84,1.3,2016-05-29 04:00
基隆市,基隆,26,,良好,1.9,0.25,7.8,25,10,10,1,11.66,1.62,2016-05-29 05:00
基隆市,基隆,26,,良好,2.2,0.31,11,26,13,9.7,1,15.17,5.46,2016-05-29 07:00
基隆市,基隆,26,,良好,2.4,0.34,18,26,12,10,1,15.78,5.67,2016-05-29 08:00
基隆市,基隆,26,,良好,2.2,0.39,29,25,11,11,1,15.17,4.26,2016-05-29 09:00
基隆市,基隆,34,,良好,1.5,0.29,41,21,11,6.9,1,8.78,1.84,2016-05-29 10:00
基隆市,基隆,36,,良好,1.4,0.26,43,23,10,6.4,1,8.2,1.78,2016-05-29 11:00
基隆市,基隆,41,,良好,1.5,0.27,50,18,10,5.8,1,7.12,1.34,2016-05-29 12:00
基隆市,基隆,49,,良好,8.9,0.24,59,27,14,9.2,1,10.68,1.49,2016-05-29 13:00
基隆市,基隆,24,,良好,8.9,0.24,59,27,14,9.2,1,10.68,1.49,2016-05-29 13:00
基隆市,基隆,41,,良好,3.3,0.14,50,30,18,3.3,2,4.53,1.25,2016-05-29 15:00
基隆市,基隆,34,,良好,2.4,0.15,41,24,15,3.8,2,4.71,.94,2016-05-29 16:00
基隆市,基隆,31,,良好,3.3,0.2,37,25,14,6.3,2,7.72,1.44,2016-05-29 17:00
基隆市,基隆,26,,良好,3.9,0.3,30,26,15,10,2,11.7,1.71,2016-05-29 18:00
基隆市,基隆,25,,良好,2.3,0.41,17,23,9,17,2,19.19,2.67,2016-05-29 19:00
基隆市,基隆,25,,良好,2.3,0.52,8,28,14,20,2,23.84,4.14,2016-05-29 20:00
基隆市,基隆,27,,良好,15,0.33,3.4,34,19,29,2,38.17,9.3,2016-05-29 21:00
基隆市,基隆,28,,良好,8.4,0.49,1.8,32,18,27,2,37.74,10.29,2016-05-29 22:00
基隆市,基隆,28,,良好,8.4,0.49,1.8,32,18,27,2,37.74,10.29,2016-05-29 22:00
基隆市,基隆,29,,良好,4,0.56,0.9,30,15,22,2,34.43,12.39,2016-05-29 23:00
基隆市,基隆,29,,良好,2.9,0.47,1.1,26,12,18,2,24.53,6.19,2016-05-30 00:00
基隆市,基隆,28,,良好,2.4,0.44,0.8,27,13,17,2,23.87,6.73,2016-05-30 01:00
基隆市,基隆,26,,良好,2.4,0.23,7.9,20,10,12,2,14.55,2.67,2016-05-30 02:00
基隆市,基隆,25,,良好,2.1,0.16,12,19,9,9,2,10.34,1.33,2016-05-30 03:00
基隆市,基隆,24,,良好,2,0.16,13,19,10,7.4,2,7.87,.42,2016-05-30 04:00
基隆市,基隆,22,,良好,1.7,0.15,12,20,10,7.4,1,7.97,.6,2016-05-30 05:00
基隆市,基隆,23,,良好,2.5,0.19,9.4,22,12,9.5,1,10.78,1.33,2016-05-30 06:00
基隆市,基隆,23,,良好,2.8,0.24,11,23,13,10,2,14.41,4.13,2016-05-30 07:00
基隆市,基隆,23,,良好,2.4,0.37,12,24,13,12,2,21.12,9.44,2016-05-30 08:00
基隆市,基隆,24,,良好,2.6,0.39,18,28,15,13,2,21.8,8.43,2016-05-30 09:00
基隆市,基隆,25,,良好,2.6,0.45,26,30,15,15,2,21.24,5.99,2016-05-30 10:00
基隆市,基隆,32,,良好,2.4,0.36,38,30,16,12,2,15.39,3.08,2016-05-30 11:00
基隆市,基隆,42,,良好,2.5,0.31,50,29,15,11,2,13.16,2.25,2016-05-30 12:00
基隆市,基隆,40,,良好,3.6,0.23,48,32,17,8.9,2,10.13,1.27,2016-05-30 13:00
基隆市,基隆,28,,良好,5.5,0.14,26,30,14,8.9,2,10.89,1.95,2016-05-30 14:00
基隆市,基隆,29,,良好,7.3,0.16,21,31,14,11,2,13.97,3.16,2016-05-30 15:00
基隆市,基隆,28,,良好,1.6,0.18,30,21,11,6,2,6.87,.92,2016-05-30 16:00
基隆市,基隆,28,,良好,1.1,0.24,33,11,5,8.2,2,9.08,.93,2016-05-30 17:00
基隆市,基隆,24,,良好,1.4,0.32,23,23,10,11,2,12.56,1.87,2016-05-30 18:00
基隆市,基隆,24,,良好,1.8,0.37,19,32,15,12,2,14.26,1.91,2016-05-30 19:00
基隆市,基隆,28,,良好,1.4,0.29,19,27,16,9.9,2,11.21,1.31,2016-05-30 21:00
基隆市,基隆,27,,良好,1.2,0.32,15,19,11,12,2,14.25,2.51,2016-05-30 22:00
基隆市,基隆,26,,良好,1,0.31,11,21,10,11,2,12.86,2.14,2016-05-30 23:00
基隆市,基隆,24,,良好,8.2,0.4,2.5,25,12,19,2,22.44,3.8,2016-05-31 00:00
基隆市,基隆,23,,良好,3.6,0.33,4.7,23,11,15,2,16.89,2.1,2016-05-31 01:00
基隆市,基隆,24,,良好,1.4,0.27,6.7,25,11,12,1,12.98,1.14,2016-05-31 02:00
基隆市,基隆,25,,良好,1.3,0.23,6.6,28,12,9.3,2,10.22,.97,2016-05-31 03:00
基隆市,基隆,25,,良好,1.3,0.2,4.9,28,13,9.9,2,11.24,1.29,2016-05-31 04:00
基隆市,基隆,27,,良好,1.3,0.21,2,30,15,11,2,14.2,2.94,2016-05-31 05:00
基隆市,基隆,28,,良好,1.2,0.26,1.9,31,14,9.6,2,17.3,7.71,2016-05-31 06:00
基隆市,基隆,28,,良好,1.8,0.25,6.4,27,14,9.5,2,18.4,8.91,2016-05-31 07:00
基隆市,基隆,27,,良好,2.4,0.39,12,27,14,13,2,23.99,11.29,2016-05-31 08:00
基隆市,基隆,27,,良好,2.4,0.39,12,27,14,13,2,23.99,11.29,2016-05-31 08:00
基隆市,基隆,27,,良好,2.2,0.36,22,27,13,13,2,20.75,7.26,2016-05-31 09:00
基隆市,基隆,31,,良好,2.1,0.28,37,26,14,11,2,14.55,3.87,2016-05-31 10:00
基隆市,基隆,46,,良好,2.2,0.31,55,32,19,11,2,13,2.5,2016-05-31 11:00
基隆市,基隆,45,,良好,1.8,0.21,54,27,15,5.4,2,7.22,1.83,2016-05-31 12:00
基隆市,基隆,36,,良好,1.2,0.16,44,21,14,3.4,2,4.77,1.4,2016-05-31 13:00
基隆市,基隆,44,,良好,2.9,0.17,53,27,15,4.5,2,6.24,1.74,2016-05-31 15:00
基隆市,基隆,44,,良好,2.9,0.17,53,27,15,4.5,2,6.24,1.74,2016-05-31 15:00
基隆市,基隆,37,,良好,12,0.2,44,35,21,15,2,17.83,3.03,2016-05-31 17:00
基隆市,基隆,31,,良好,15,0.24,34,33,22,23,2,25.84,2.95,2016-05-31 18:00
基隆市,基隆,33,,良好,21,0.28,21,39,25,30,2,33.56,3.58,2016-05-31 19:00
基隆市,基隆,32,,良好,3.8,0.48,16,32,20,19,2,23.03,3.7,2016-05-31 20:00
基隆市,基隆,32,,良好,2.3,0.48,9.4,33,19,17,2,20.66,3.92,2016-05-31 21:00
基隆市,基隆,33,,良好,3.2,0.53,4.1,36,20,21,2,28.99,8.26,2016-05-31 22:00
基隆市,基隆,34,,良好,9.2,0.52,0.7,41,25,26,2,39.73,13.27,2016-05-31 23:00
基隆市,基隆,35,,良好,9.8,0.49,0.8,39,24,25,2,39.68,14.66,2016-06-01 00:00
基隆市,基隆,36,,良好,4.2,0.43,1,34,19,21,2,28.89,7.68,2016-06-01 01:00
基隆市,基隆,36,,良好,3.4,0.3,3.7,32,16,16,2,19.35,3.04,2016-06-01 02:00
基隆市,基隆,35,,良好,3.1,0.3,1.6,34,19,17,2,19.6,3.05,2016-06-01 03:00
基隆市,基隆,34,,良好,1.9,0.3,2.5,33,18,13,2,16.29,2.95,2016-06-01 04:00
基隆市,基隆,33,,良好,2.4,0.31,3.2,28,14,14,2,16.5,2.28,2016-06-01 05:00
基隆市,基隆,32,,良好,2.4,0.3,5.2,26,15,14,2,17.53,3.99,2016-06-01 06:00
基隆市,基隆,30,,良好,2.1,0.29,10,20,12,10,2,16.66,6.23,2016-06-01 07:00
基隆市,基隆,28,,良好,2,0.29,15,23,8,9.9,2,17.26,7.4,2016-06-01 08:00
基隆市,基隆,27,,良好,2,0.32,21,23,8,10,2,16.31,6.07,2016-06-01 09:00
基隆市,基隆,27,,良好,2,0.33,33,25,9,11,2,15.68,4.37,2016-06-01 10:00
基隆市,基隆,41,,良好,2.2,0.26,49,33,10,9.1,2,11.78,2.69,2016-06-01 11:00
基隆市,基隆,51,臭氧,普通,2.2,0.27,62,31,11,9.5,1,11.32,1.83,2016-06-01 12:00
基隆市,基隆,57,臭氧,普通,2.1,0.27,68,36,14,9.2,2,10.76,1.54,2016-06-01 13:00
基隆市,基隆,52,臭氧,普通,2.1,0.28,63,32,11,9.8,2,11.41,1.62,2016-06-01 14:00
基隆市,基隆,52,臭氧,普通,1.9,0.26,62,25,9,9,1,10.49,1.44,2016-06-01 15:00
基隆市,基隆,51,臭氧,普通,1.8,0.28,61,23,11,11,1,12.91,1.55,2016-06-01 16:00
基隆市,基隆,41,,良好,1.8,0.34,49,17,5,14,1,16.02,1.95,2016-06-01 17:00
基隆市,基隆,28,,良好,2,0.57,33,26,14,23,1,26.14,3.17,2016-06-01 18:00
基隆市,基隆,28,,良好,2.2,0.48,33,35,17,18,1,20.67,2.2,2016-06-01 19:00
基隆市,基隆,27,,良好,2.1,0.34,29,29,15,13,2,15.01,1.68,2016-06-01 20:00
基隆市,基隆,30,,良好,2.5,0.3,24,36,16,13,2,14.49,1.45,2016-06-01 21:00
基隆市,基隆,32,,良好,3,0.27,17,34,15,13,2,14.69,1.64,2016-06-01 22:00
基隆市,基隆,30,,良好,2.8,0.25,14,26,12,12,2,13.64,1.52,2016-06-01 23:00
基隆市,基隆,29,,良好,3.7,0.21,17,25,12,10,2,11.94,1.49,2016-06-02 00:00
基隆市,基隆,28,,良好,4.9,0.17,14,28,12,10,2,11.51,1.15,2016-06-02 01:00
